movie_id,title,tags
282128,An American in Hollywood,"a talented young filmmaker from new york sets off to los angeles in pursuit of the hollywood dream, only to discover through his relationship with a beautiful feisty young actress, that hollywood is not all that it seems. j.d.williams hassanjohnson anilraman saivaradan"
86812,Sound of My Voice,a journalist and his girlfriend get pulled in while they investigate a cult whose leader claims to be from the future. sciencefiction drama mystery journalist independentfilm handclappinggame cultleader britmarling christopherdenham nicolevicius zalbatmanglij
38786,The Blood of My Brother: A Story of Death in Iraq,"the blood of my brother goes behind the scenes of one iraqi family's struggle to survive amidst the carnage of the growing shia insurgency. nineteen-year-old ibrahim dreams of revenge when his brother is shot and killed by an american patrol. with scenes of fighting and death on the streets of baghdad, this is the closest most viewers will ever come to being in iraq; kneeling in prayer amidst a thousand muslim worshipers, feeling the roar of low-flying apaches, riding atop a sixty-ton tank, driving with masked resistance fighters to attack american positions, fleeing the threat of an overwhelming response, the blood in the street, a tank on fire, or the cold, distant stare of a dead iraqi fighter. written by andrew berends."
84355,Your Sister's Sister,"iris invites her friend jack to stay at her family's island getaway after the death of his brother. at their remote cabin, jack's drunken encounter with hannah, iris' sister, kicks off a revealing stretch of days. drama comedy sistersisterrelationship secret romance cottage relationship mumblecore womandirector markduplass emilyblunt rosemariedewitt lynnshelton"
18632,A Dog's Breakfast,"if you've never been good at anything in your life, why would murder be any different? patrick (david hewlett) has always had a somewhat combative relationship with his little sister marilyn (kate hewlett), but when she brings home her new sci-fi soap star fiancé ryan (paul mcgillion), it's all out war. when patrick fails to drive a wedge between the happy couple, he reaches for sharper instruments. comedy independentfilm davidhewlett katehewlett paulmcgillion davidhewlett"
40652,The Married Woman,"charlotte is young and modern, not a hair out of place, superficial, cool; she reads fashion magazines - does she have the perfect bust? she lives in a paris suburb with her son and her husband pierre, a pilot. her lover is robert, an actor. assignations with him, dinner with her husband and a client, consulting a physician: there's tension at home, pierre had her followed a few months before, their marital play has an edge, pierre slaps her and apologizes. she quizzes robert: is he acting when he's with her? events may force her to choose robert or pierre. close-ups fill the screen; is there more than surface? her eyes tear up. the horrors of war provide a distant counterpoint. drama romance sandstorm woman godard married machaméril bernardnoël philippeleroy jean-lucgodard"
339408,The Birth of a Nation,"nat turner, a former slave in america, leads a liberation movement in 1831 to free african-americans in virgina that results in a violent retaliation from whites. drama slavery nateparker armiehammer ajanaomiking nateparker"
266857,The Work and The Story,"it is july, 2000 richard dutcher, the man who pioneered ""mormon cinema"" with his film ""god's army"" is missing and presumed dead. three amateur mormon filmmakers: judy shumway, peter beuhmann and kevin evans individually set out to make their first feature-length films to take dutcher's place as the next ""mormon spielberg"". who will win? who will lose? who will find richard? and does everyone want richard found? comedy kirbyheyborne christopherrobinmiller ericartell nathansmithjones"
18925,Facing the Giants,a losing coach with an underdog football team faces their giants of fear and failure on and off the field to surprising results. drama christian sport aftercreditsstinger jamesblackwell alexkendrick shannenfields alexkendrick
299245,The Gallows,"20 years after a horrific accident during a small town school play, students at the school resurrect the failed show in a misguided attempt to honor the anniversary of the tragedy - but soon discover that some things are better left alone. horror thriller gallows highschool tragedy hanging foundfootage stageproduction cassidygifford ryanshoos pfeiferbrown traviscluff"
985,Eraserhead,"henry spencer tries to survive his industrial environment, his angry girlfriend, and the unbearable screams of his newly born mutant child. drama fantasy horror sciencefiction baby mutant claustrophobia nightmare parents-in-law pencil eraser surrealism independentfilm torture parallelworld coolhair jacknance charlottestewart allenjoseph davidlynch"
